id,availability in one year,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bathroom_count,bathroom_type,Total crime
821332805025803516,222,6b4b Newly Remodeled Home w/ Green Lake View,Green Lake,47.67699321961311,-122.33020839560456,Entire home,Entire home/apt,16,4 baths,6.0,9.0,332.0,0,,,,,,,,4.0,standard,13276.0
821503623138283846,140,"South Lake Union 1br w/ gym & lounge, nr shops",South Lake Union,47.6218466,-122.3310912,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,141.0,0,,,,,,,,1.0,standard,21756.0
821503912333323597,60,"South Lake Union 1br w/ gym & lounge, nr shops",South Lake Union,47.6218466,-122.3310912,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,147.0,0,,,,,,,,1.0,standard,21756.0
821705609594295732,176,Home in Seattle · ★4.75 · 1 bedroom · 2 beds · 1 bath,Rainier View,47.50205,-122.26526,Entire home,Entire home/apt,4,1 bath,1.0,2.0,122.0,8,4.75,4.75,4.63,4.88,4.88,4.75,4.5,1.0,standard,3432.0
822457438649005067,100,Charming Central District Historic Craftsman,Atlantic,47.59343519999999,-122.2998847,Entire home,Entire home/apt,8,2 baths,3.0,3.0,185.0,0,,,,,,,,2.0,standard,16578.0
822744659281542468,138,Rental unit in Seattle · ★New · 1 bedroom · 2 beds · 1 bath,Adams,47.67200870431648,-122.38660859125238,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,175.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,
822747840899187143,140,Home in Seattle · 2 bedrooms · 2 beds · 1 bath,Mount Baker,47.59023010863799,-122.29089442453254,Entire home,Entire home/apt,4,1 bath,2.0,2.0,209.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,12429.0
822851884460562069,83,Home in Seattle · 3 bedrooms · 4 beds · 2 baths,Wallingford,47.671122219522864,-122.33534980537428,Entire home,Entire home/apt,8,2 baths,3.0,4.0,600.0,0,,,,,,,,2.0,standard,19411.0
822919955301405296,128,"South Lake Union 1br w/ gym & lounge, nr shops",South Lake Union,47.6218466,-122.3310912,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,149.0,0,,,,,,,,1.0,standard,21756.0
823028472306895083,86,Comfy Downtown Historic Condo in Historic Building,First Hill,47.60844774059829,-122.32592305691348,Entire rental unit,Entire home/apt,6,1 bath,1.0,2.0,118.0,2,4.5,5.0,5.0,4.5,5.0,4.5,5.0,1.0,standard,28704.0
823105167032683530,283,NEW! Seattle Vacation Rental ~ 2 Mi to Downtown,Madrona,47.61257,-122.29522,Entire townhouse,Entire home/apt,8,2.5 baths,3.0,5.0,186.0,0,,,,,,,,2.5,standard,4200.0
823278655312133446,312,2 Bedroom Modern House,Atlantic,47.596591456485136,-122.30017875644118,Entire home,Entire home/apt,4,2 baths,2.0,2.0,275.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,16578.0
823293943127405899,76,"Rooftop, Clean - Ideal for Traveling Professionals",Roosevelt,47.678878362705085,-122.31869648439124,Private room in townhouse,Private room,1,1 private bath,1.0,1.0,80.0,0,,,,,,,,1.0,private,11596.0
823339562066781795,159,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,Alki,47.5763922,-122.4168556,Entire home,Entire home/apt,2,1 bath,1.0,1.0,250.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,5324.0
823384778020060763,86,The Greek Room - 8 min to Downtown by Light Rail,University District,47.66472,-122.30959,Private room in home,Private room,2,2 shared baths,1.0,1.0,30.0,3,3.67,3.67,4.0,4.67,4.67,5.0,3.67,2.0,shared,31260.0
823397637387074025,132,Luxury Private Tinyhouse,North Queen Anne,47.644149,-122.353037,Tiny home,Entire home/apt,2,1 bath,1.0,1.0,114.0,0,,,,,,,,1.0,standard,8697.0
823441987266557298,147,The Parisian Room - 8min to Downtown by Light Rail,University District,47.662786971841065,-122.31005413802087,Private room in home,Private room,2,2 shared baths,1.0,1.0,31.0,4,4.75,5.0,4.75,5.0,5.0,5.0,4.75,2.0,shared,31260.0
823883248359204970,287,"Waterfront 2BR Condo, Walk to Pike Place, Aquarium",Pike-Market,47.60958,-122.34477,Entire condo,Entire home/apt,6,2 baths,2.0,3.0,334.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,15598.0
824054947964048553,67,Home in Seattle · ★4.88 · 1 bedroom · 1 bed · 1 bath,Wallingford,47.66495595903822,-122.33709148465576,Entire home,Entire home/apt,2,1 bath,1.0,1.0,143.0,8,4.88,4.88,5.0,5.0,5.0,5.0,4.63,1.0,standard,19411.0
824107062667374689,162,The Parlour Room - 8 Min Light Rail to Downtown,University District,47.66504881228981,-122.31096566334428,Private room in home,Private room,2,2 shared baths,1.0,1.0,30.0,4,4.0,4.0,3.25,4.75,5.0,4.5,4.25,2.0,shared,31260.0
824108068014748272,77,The Seattle Room - 8 min to Downtown by Light Rail,University District,47.66321,-122.31118,Private room in home,Private room,2,2 shared baths,1.0,1.0,31.0,3,4.33,4.33,4.33,5.0,4.0,4.0,4.67,2.0,shared,31260.0
824108135947557537,242,The Southwest Room 8 min to Downtown by Light Rail,University District,47.6648,-122.30969,Private room in home,Private room,2,2 shared baths,1.0,1.0,30.0,6,4.33,4.67,4.17,4.83,4.67,4.33,4.5,2.0,shared,31260.0
824273879088254171,127,Home in Seattle · ★New · 2 bedrooms · 3 beds · 1 bath,Alki,47.57972746498388,-122.4077598824732,Entire home,Entire home/apt,5,1 bath,2.0,3.0,255.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,5324.0
824305633720359543,119,NEW! Pet friendly 2BR/2BA home with 99 Walkscore,Broadway,47.61636845639044,-122.31745596239216,Entire townhouse,Entire home/apt,4,2 baths,2.0,2.0,133.0,4,5.0,5.0,5.0,5.0,4.75,5.0,5.0,2.0,standard,55097.0
824725711502421878,171,Luxe Loft Living in South Lake Union,South Lake Union,47.62275048832784,-122.3385095599203,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,136.0,0,,,,,,,,1.5,standard,21756.0
824885586752634258,106,Rental unit in Seattle · 2 bedrooms · 2 beds · 1 bath,Broadway,47.62013338539401,-122.31306722018984,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,125.0,0,,,,,,,,1.0,standard,55097.0
825442952154848607,29,Comfy Cozy Pike Place Flat,Pike-Market,47.60823125823519,-122.33975255768613,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,126.0,3,4.67,5.0,5.0,4.33,4.67,5.0,5.0,1.0,standard,15598.0
825535433852916305,186,Greenlake Oasis: Stylish 3BR w/ Patio + EV,Green Lake,47.6725798077565,-122.33564866323655,Entire home,Entire home/apt,6,2.5 baths,3.0,3.0,189.0,0,,,,,,,,2.5,standard,13276.0
825602810232618102,156,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,University District,47.66895366980261,-122.31188633436172,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,129.0,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,standard,31260.0
825744204608590861,285,3b1b Newly Remodeled Unit/3 mins to Gas Works Park,Wallingford,47.6561951,-122.3359629,Entire home,Entire home/apt,6,1 bath,3.0,3.0,135.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,19411.0
825760009436465836,272,2b1b Modern Unit Central/3 mins to Gas Works Park,Wallingford,47.65683,-122.33677,Entire home,Entire home/apt,6,1 bath,2.0,3.0,103.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,19411.0
825769606393062619,278,1b1b Cozy Little House @Wallingford/Close to UW,Wallingford,47.65568181009488,-122.33671320508644,Entire home,Entire home/apt,4,1 bath,1.0,2.0,100.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,19411.0
825795414527879532,268,6b3b 3 Unit Morden Home close to Greenlake UW & DT,Wallingford,47.6573543563831,-122.33685432939464,Entire home,Entire home/apt,16,3 baths,6.0,8.0,292.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,standard,19411.0
826051441297739660,152,Ravenna/UW/GreenLake Private Room,University District,47.67156696505464,-122.3183708981582,Private room in home,Private room,2,1 shared bath,1.0,1.0,45.0,0,,,,,,,,1.0,shared,31260.0
826057207155022480,226,Mt. Rainier Luxury View Home,Mount Baker,47.58956770964754,-122.29012577232896,Entire home,Entire home/apt,4,3.5 baths,2.0,2.0,575.0,0,,,,,,,,3.5,standard,12429.0
826211127750323834,281,La Parisienne in the heart of Seattle,Leschi,47.59998225209607,-122.29710358472614,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,60.0,0,,,,,,,,1.0,shared,6037.0
826247716482411625,49,Charming 8Bedroom- 8 min to Downtown by Light Rail,University District,47.66503737906793,-122.30955949704354,Entire home,Entire home/apt,16,2 baths,8.0,8.0,318.0,0,,,,,,,,2.0,standard,31260.0
826388980943250785,212,Designer Oasis 2BR Townhome @Capital Hill / Views,Minor,47.60971415958657,-122.30925569688516,Entire home,Entire home/apt,6,2 baths,2.0,3.0,136.0,7,5.0,5.0,5.0,5.0,5.0,5.0,4.86,2.0,standard,17587.0
826561953020918414,141,"South Lake Union 1br w/ gym & lounge, nr shops",South Lake Union,47.6218466,-122.3310912,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,149.0,0,,,,,,,,1.0,standard,21756.0
826562466284879756,182,"First Hill 1br w/ gym, roof & lounge nr Pioneer Sq",Yesler Terrace,47.60215239999999,-122.3210392,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,117.0,0,,,,,,,,1.0,standard,11416.0
826778623522996628,196,Home in Seattle · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,Wedgwood,47.69733,-122.28573,Entire home,Entire home/apt,6,1.5 baths,2.0,3.0,212.0,5,5.0,5.0,5.0,4.8,5.0,4.8,4.8,1.5,standard,5301.0
826799803753687707,98,Townhouse in Seattle · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,Leschi,47.59226952105175,-122.29542860602942,Entire townhouse,Entire home/apt,4,2.5 baths,2.0,2.0,245.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.5,standard,6037.0
826957885030565489,201,"High Point Guesthouse - Pet Friendly, near Gardens",Riverview,47.55133754578321,-122.35440968777596,Entire home,Entire home/apt,6,2 baths,3.0,3.0,164.0,0,,,,,,,,2.0,standard,5014.0
826958087781732132,170,Prime 3BR Dog Friendly | Balcony | W/D,High Point,47.55196978816859,-122.3647777050432,Entire townhouse,Entire home/apt,7,2.5 baths,3.0,4.0,231.0,1,4.0,4.0,4.0,5.0,3.0,4.0,3.0,2.5,standard,7950.0
827122823089099099,214,Private Room #5 close to the University and more!,University District,47.66715971840275,-122.31646609759996,Private room in home,Private room,1,3 shared baths,1.0,1.0,38.0,0,,,,,,,,3.0,shared,31260.0
827220416561874715,70,The Nest @ BohoBungalow Gardens,Broadview,47.723176573308265,-122.35815025242668,Private room in home,Private room,3,1 shared bath,1.0,1.0,88.0,0,,,,,,,,1.0,shared,5732.0
827412532051266542,133,Modern Townhouse in Cap Hill w/ rooftop patio,Minor,47.60348,-122.31307,Entire home,Entire home/apt,8,2 baths,3.0,3.0,216.0,0,,,,,,,,2.0,standard,17587.0
827474417472558804,56,Boho Gardens -5min Carkeek Beach,Broadview,47.7209,-122.35648,Entire home,Entire home/apt,4,2 baths,1.0,4.0,153.0,0,,,,,,,,2.0,standard,5732.0
827559123434198567,225,U-District 4 Bedroom Apartment | Parsonage #612,University District,47.65691673993994,-122.31465671268025,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,175.0,0,,,,,,,,2.0,standard,31260.0
827632073840747217,106,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,East Queen Anne,47.6380956,-122.3439008,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,127.0,7,5.0,4.86,5.0,4.86,5.0,5.0,4.71,1.0,standard,10264.0
827719527671574910,258,Beautiful 2 Story Penthouse w/ Pool & Free Parking,Belltown,47.61595023856771,-122.34848807356052,Entire condo,Entire home/apt,6,1.5 baths,2.0,3.0,252.0,6,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.5,standard,32555.0
827788373911382047,158,The Artist’s Studio,Loyal Heights,47.678093649584085,-122.38366681631614,Entire guesthouse,Entire home/apt,2,1 bath,0.0,1.0,50.0,0,,,,,,,,1.0,standard,5835.0
827852849026288044,289,NEW! Ballard Contemporary Flat,Loyal Heights,47.68181629304002,-122.3777565834676,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,115.0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1.0,standard,5835.0
828024095550181426,115,"First Hill 1br w/ gym, roof & lounge nr Pioneer Sq",Yesler Terrace,47.60215239999999,-122.3210392,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,129.0,0,,,,,,,,1.0,standard,11416.0
828220614094911031,218,Spacious 1 Bedroom in Cap Hill,Stevens,47.621545448938576,-122.30841184834652,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,74.0,7,4.71,4.57,4.43,4.29,4.71,4.57,4.29,1.0,standard,12865.0
828339666637000640,246,Quaint 1 Bedroom With Parking,Stevens,47.62019345103962,-122.308703149829,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,107.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,12865.0
828414439072755515,285,Heart of Seattle Villa st Stefan,First Hill,47.6129578154564,-122.32023338846632,Entire vacation home,Entire home/apt,1,1 bath,1.0,2.0,98.0,0,,,,,,,,1.0,standard,28704.0
828454725223965740,131,Cozy Downtown Seattle Studio,Belltown,47.61241429544454,-122.34568590145888,Entire rental unit,Entire home/apt,2,1 bath,0.0,1.0,123.0,11,5.0,5.0,4.91,5.0,5.0,4.91,4.8,1.0,standard,32555.0
828556383407502286,169,Home in Seattle · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,Adams,47.66827,-122.39368,Entire home,Entire home/apt,8,2.5 baths,3.0,4.0,355.0,7,5.0,5.0,5.0,5.0,5.0,5.0,4.71,2.5,standard,
828626917151675701,194,Home in Seattle · ★New · 3 bedrooms · 4 beds · 2 baths,South Delridge,47.5316839,-122.3553875,Entire home,Entire home/apt,8,2 baths,3.0,4.0,265.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,11518.0
828845436767902319,3,"Stylish, Craftsman Home",Crown Hill,47.6924708247783,-122.37232130996216,Entire home,Entire home/apt,4,1 bath,2.0,2.0,75.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,4943.0
829017841636170866,236,Brilliant 2 Bedroom Home in the Heart of Seattle!,Belltown,47.61480965276971,-122.34711596311512,Entire condo,Entire home/apt,6,1 bath,2.0,4.0,204.0,0,,,,,,,,1.0,standard,32555.0
829044471284427520,17,Oasis near transit and grocery,Mount Baker,47.57089730000001,-122.2875065,Private room in home,Private room,2,1 private bath,1.0,1.0,63.0,0,,,,,,,,1.0,private,12429.0
829045715690842140,204,Lovely Condo in the Heart of Seattle!,Belltown,47.61531762990496,-122.34890872215531,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,133.0,0,,,,,,,,1.0,standard,32555.0
829081583783361915,255,Lake Union luxury w/ Smart Home Technology + prkng,Westlake,47.63237339516673,-122.34199756999914,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,172.0,0,,,,,,,,1.0,standard,5147.0
829272250297898107,216,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,Madrona,47.61261164672001,-122.28891491889954,Entire home,Entire home/apt,4,1 bath,1.0,1.0,250.0,4,5.0,5.0,5.0,4.75,5.0,5.0,4.5,1.0,standard,4200.0
829498198049829228,40,2BR Capitol Hill Oasis,Broadway,47.6218177,-122.3140236,Entire home,Entire home/apt,6,2 baths,2.0,3.0,164.0,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,2.0,standard,55097.0
829689239107970381,190,Private Room #2 close to the University and more!,University District,47.66704920102241,-122.31695587193768,Private room in home,Private room,1,3 shared baths,1.0,1.0,36.0,0,,,,,,,,3.0,shared,31260.0
829741635378369492,246,Summer Room-private bath WFH Suite,Bitter Lake,47.71176,-122.35078,Private room in home,Private room,2,1 private bath,1.0,1.0,50.0,2,5.0,4.5,5.0,5.0,5.0,4.5,5.0,1.0,private,15192.0
829825955291244502,21,White Center Walkability,Highland Park,47.5197587,-122.3514679,Entire home,Entire home/apt,2,1 bath,2.0,1.0,65.0,0,,,,,,,,1.0,standard,8512.0
829846023491706591,66,Guesthouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,Highland Park,47.52507249534202,-122.35072642023546,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,123.0,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,8512.0
830020280071198537,83,Beautiful University District Home in Seattle,University District,47.6651222,-122.3193253,Entire home,Entire home/apt,8,2 baths,4.0,4.0,204.0,0,,,,,,,,2.0,standard,31260.0
830136640408349844,122,"New Modern Home w/ Pool | WFH, Family & Friends",West Woodland,47.674292288862105,-122.37293099873408,Entire home,Entire home/apt,8,2.5 baths,3.0,4.0,441.0,0,,,,,,,,2.5,standard,15038.0
830592607734748448,160,3 BR/office+parking - A gem!,East Queen Anne,47.62916644572312,-122.34508358032068,Entire rental unit,Entire home/apt,8,2 baths,3.0,4.0,129.0,0,,,,,,,,2.0,standard,10264.0
830699323089796904,178,Modern Apartment in Prime Location (ID2805X26),South Lake Union,47.625105200809095,-122.3318158732885,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,95.0,0,,,,,,,,1.0,standard,21756.0
831100481911403159,136,NEW! Seattle Vacation Rental ~ 8 Mi to Downtown,Roxhill,47.5351267375896,-122.36867728188058,Entire home,Entire home/apt,4,1 bath,2.0,2.0,119.0,0,,,,,,,,1.0,standard,10051.0
831173651334094409,10,Houseboat in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,Westlake,47.6343596526073,-122.34009765910884,Houseboat,Entire home/apt,2,1 bath,1.0,1.0,153.0,7,5.0,4.86,4.71,5.0,5.0,4.86,4.71,1.0,standard,5147.0
831182499253535602,256,Level- Two Bedroom Sky Suite,South Lake Union,47.6188683,-122.3354255,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,363.0,0,,,,,,,,2.0,standard,21756.0
831267740583857929,28,Level- Three Bedroom Sky Suite,South Lake Union,47.6188683,-122.3354255,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,428.0,0,,,,,,,,3.0,standard,21756.0
831269249763272354,113,Modern Capitol Hill Suite,Broadway,47.62408594712696,-122.31455874827456,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,135.0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,standard,55097.0
831296887403473300,126,Modern Capitol Hill Apartment,Broadway,47.62368691781207,-122.31331446964656,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,139.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,55097.0
831719440437312032,238,"First Hill 2br w/ gym, roof & lounge nr Pioneer Sq",Yesler Terrace,47.6021524,-122.3210392,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,196.0,0,,,,,,,,2.0,standard,11416.0
831986240971514432,130,Home in Seattle · ★5.0 · 4 bedrooms · 4 beds · 2 baths,Meadowbrook,47.71529805403557,-122.29545518153095,Entire home,Entire home/apt,7,2 baths,4.0,4.0,220.0,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,3035.0
832068080295939247,158,Spacious Green Lake Home with Free Parking,Green Lake,47.68992,-122.34279,Entire home,Entire home/apt,8,2 baths,3.0,5.0,231.0,4,5.0,5.0,5.0,5.0,5.0,4.75,5.0,2.0,standard,13276.0
832145061607940819,170,NEW! Modern townhome in Ballard with roof deck,Whittier Heights,47.683863,-122.376501,Entire townhouse,Entire home/apt,4,1 bath,1.0,2.0,119.0,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.0,standard,5490.0
832520500077339832,146,Private room in luxury townhouse,Haller Lake,47.7339291501929,-122.32853622499572,Private room in home,Private room,2,1 private bath,1.0,1.0,58.0,3,5.0,5.0,5.0,4.33,5.0,5.0,5.0,1.0,private,19659.0
832605367966247258,172,6B6B Ballard Duplex 240V EVcharger Rooftop Parking,Adams,47.6721187,-122.3824787,Entire home,Entire home/apt,12,6 baths,6.0,6.0,950.0,0,,,,,,,,6.0,standard,
832622516588916906,192,Rooftop Views~3 Stories~HotTub~Firepit,Fremont,47.66211187560162,-122.35036977695572,Entire townhouse,Entire home/apt,6,2 baths,3.0,4.0,139.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,20441.0
832633844184119192,152,2 Floor Downtown Condo Penthouse,Belltown,47.61531413757708,-122.34899619279346,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,231.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,standard,32555.0
832645746198590826,248,Cozy UW Living-U District Studio,University District,47.66836583842515,-122.31231286552912,Entire rental unit,Entire home/apt,2,1 bath,0.0,1.0,77.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,31260.0
832688837891176610,179,Private Room #3 close to the University and more!,University District,47.66742095782163,-122.3149668243597,Private room in home,Private room,2,3 shared baths,1.0,1.0,41.0,0,,,,,,,,3.0,shared,31260.0
832696204440749324,130,New~Cozy 2BR Home Centrally Located in Wallingford,Wallingford,47.66703789798205,-122.322498294381,Entire home,Entire home/apt,4,1 bath,2.0,2.0,131.0,0,,,,,,,,1.0,standard,19411.0
832749696076695375,233,Seattle Mansion w/stunning Lake & Mt Rainier Views,View Ridge,47.67738633807501,-122.27277021223588,Entire home,Entire home/apt,10,3 baths,4.0,5.0,258.0,2,5.0,5.0,5.0,4.5,5.0,5.0,5.0,3.0,standard,2851.0
832781170818520279,32,Aesthetic/ Modern Seattle Home,Riverview,47.54079,-122.35148,Entire home,Entire home/apt,10,2 baths,3.0,4.0,280.0,0,,,,,,,,2.0,standard,5014.0
832915707367324757,98,"Spacious + Modern Townhome, Minutes from downtown",Minor,47.607038632507496,-122.30308525389398,Entire home,Entire home/apt,8,2.5 baths,3.0,3.0,172.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.5,standard,17587.0
833035790747574242,141,Perfectstays <Executive Suite>,Broadway,47.61362923503023,-122.31881731402922,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,147.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,55097.0
833299177106361498,14,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,Fremont,47.65042569967742,-122.3444247371509,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,176.0,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,standard,20441.0
833338011687682546,131,4+ BR home 1 block to Alki Beach!  Central air!,Alki,47.57856169999999,-122.4064156,Entire home,Entire home/apt,10,2.5 baths,4.0,6.0,419.0,0,,,,,,,,2.5,standard,5324.0
833428287190772343,160,Luxury Smart House (1BD/1BTH),Mann,47.602890656739845,-122.29947731406064,Entire townhouse,Entire home/apt,3,1 bath,1.0,1.0,125.0,0,,,,,,,,1.0,standard,6567.0
